code,iso,country,TCEEZ.1950,TCEEZ.1951,TCEEZ.1952,TCEEZ.1953,TCEEZ.1954,TCEEZ.1955,TCEEZ.1956,TCEEZ.1957,TCEEZ.1958,TCEEZ.1959,TCEEZ.1960,TCEEZ.1961,TCEEZ.1962,TCEEZ.1963,TCEEZ.1964,TCEEZ.1965,TCEEZ.1966,TCEEZ.1967,TCEEZ.1968,TCEEZ.1969,TCEEZ.1970,TCEEZ.1971,TCEEZ.1972,TCEEZ.1973,TCEEZ.1974,TCEEZ.1975,TCEEZ.1976,TCEEZ.1977,TCEEZ.1978,TCEEZ.1979,TCEEZ.1980,TCEEZ.1981,TCEEZ.1982,TCEEZ.1983,TCEEZ.1984,TCEEZ.1985,TCEEZ.1986,TCEEZ.1987,TCEEZ.1988,TCEEZ.1989,TCEEZ.1990,TCEEZ.1991,TCEEZ.1992,TCEEZ.1993,TCEEZ.1994,TCEEZ.1995,TCEEZ.1996,TCEEZ.1997,TCEEZ.1998,TCEEZ.1999,TCEEZ.2000,TCEEZ.2001,TCEEZ.2002,TCEEZ.2003,TCEEZ.2004,TCEEZ.2005,TCEEZ.2006
646,RWA,Rwanda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,SHN,Saint Helena,4.344148894,4.422041553,5.197281537,5.402013227,7.317029697,6.744464,6.466110142,7.79896872,8.724932486,9.270699371,8.234906933,8.396590878,9.279792271,10.12757223,12.30465537,13.3563202,13.35874966,13.5029827,22.31470962,21.54710546,12.73431829,12.10681066,13.23825956,10.49493623,11.79351132,13.75178019,13.89251227,15.18697998,11.68003562,14.0002328,12.81860403,14.8370529,20.45417125,13.83760887,14.72176236,17.7030265,19.57993257,18.86076644,18.45029511,14.39308492,15.48532093,22.83070916,24.65624766,18.99024368,18.39335324,17.70875511,17.02301998,16.25860707,14.0804642,10.75525798,12.9501498,14.14700294,13.04051667,12.48547892,12.78321298,16.60492966,11.82808741
659,KNA,Saint Kitts and Nevis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000444594,0.000271054,0.000264144,0.00019665,0.000483788,0.000341142,0.000386213,0.000594544,0.000707896,0.006651773,0.006744739,0.007898592,0.007701052,0.006812195,0.013855635,0.044508349,0.053452811,0.081197823,0.123126197,0.180032776,0.147295039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000442274,0.000610759,0.001031972,0.000610759,0.001705913,0.001411064,0.001537428,0.001495307,0.000758184,0.001432125,0.002127126,0.001895459,0.001895459
662,LCA,Saint Lucia,NA,NA,NA,NA,NA,NA,NA,3.72E-06,3.72E-06,3.72E-06,0.001487333,0.001487333,0.001487333,0.001703424,0.003258362,0.003157083,0.003133724,0.003262793,0.003221106,0.003276717,0.005040962,0.005082816,0.01201406,0.011703585,0.013374727,0.012752474,0.012568982,0.018758277,0.03596665,0.039908271,0.058698435,0.07815681,0.100528068,0.101891292,0.00035696,0.0004462,1.49E-05,4.46E-05,7.24E-05,8.62E-05,0.000100122,0.000231986,0.000408471,0.000403482,0.000485737,0.000622497,0.000553119,0.000525368,0.000864461,0.000987345,0.000926854,0.001104336,0.000981264,0.001008111,0.00080188,0.000805872,0.000619503
666,SPM,Saint Pierre and Miquelon,0.002101377,0.002359498,0.098240173,0.102603175,0.13610881,0.280185039,0.332330657,0.40102762,0.385557093,0.409540458,0.07240231,0.051036355,0.024202292,0.05168081,0.049316598,0.088379085,0.142021126,0.225619954,0.25162315,0.236356967,0.302282549,0.214090396,0.188408194,0.225881985,0.183473764,0.176818477,0.164498125,0.011227617,0.023411637,0.025494784,0.04521372,0.030123487,0.023216617,0.01486722,0.072374339,0.15111586,0.181655477,0.103955829,0.145738795,0.038578127,0.01944374,0.018422601,0.004927876,0.000463754,0.000490057,0.000270413,0.003083801,0.005095079,0.002405611,0.001941187,0.005168044,0.00543426,0.008883677,0.008391833,0.008165899,0.001782729,0.003635198
670,VCT,Saint Vincent and the Grenadines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,WSM,Samoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98E-06,9.75E-05,0.000942837,0.000855678,0.007216888,0.006262219,0.006371325,0.006102086,0.006206671,NA,0.000207156,0.000207156,0.000207156,0.000207156,0.000207156,0.002618218,0.004650022,1.55E-05,6.70E-06,3.42E-06,0.000218288,0.000212657,0.000237983,0.000753868,0.000627145,0.000690196,7.69E-05,7.69E-05,8.38E-05,9.06E-05,9.75E-05,0.00010437,0.000112885,9.61E-05,8.24E-05,6.87E-05,0.002524304,0.001270404,0.000451485
674,SMR,San Marino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,STP,Sao Tome and Principe,0.000328361,0.000331005,0.000377269,0.000396982,0.000463757,0.000470439,0.000489121,0.000516393,0.000638312,0.001062208,0.00116125,0.000980661,0.001881191,0.001281931,0.00506426,0.006355191,0.006325542,0.007721741,0.006765677,0.007744652,0.00103035,0.001052403,3.61E-05,0.000263503,0.000165315,0.001438229,0.001580041,0.003136618,0.000978837,0.000233399,0.000342476,0.002941228,0.00264059,0.001071036,0.001517355,0.001070044,0.000772541,0.001425042,0.001490239,0.000856454,0.000987,0.000864646,0.000566156,0.000700806,0.00101745,0.001104076,0.000781923,0.001105398,0.00150642,0.001553752,0.001429355,0.001454692,0.001553022,0.001639626,0.002027588,0.002018976,0.001962343
682,SAU,Saudi Arabia,3.673121365,3.738962721,4.395034598,4.567456011,6.186668029,5.702673759,5.467417781,6.597512983,7.380214589,7.847425052,6.972206035,7.115950557,7.865582716,8.582851248,10.42324552,11.31567637,11.3206703,11.44306636,18.88674648,18.23534226,10.78541549,10.25377901,11.21455408,8.900910864,9.990439101,11.64238033,11.7714346,12.87866498,9.915002066,11.87854853,10.88689298,12.60775032,17.35667912,11.74274072,12.48511466,14.99708233,16.5762197,15.98078075,15.63204907,12.1953706,13.1224971,19.33556505,20.86507849,16.07518706,15.57863225,14.99449029,14.41736229,13.78360081,11.93596927,9.13360503,10.97819741,11.99547802,11.0529283,10.60077815,10.84819287,14.06877048,10.03186659
686,SEN,Senegal,0.004711516,0.004761379,0.008354155,0.0082735,0.008351217,0.009388853,0.010421065,0.012113816,0.012717207,0.021319429,0.024754664,0.02690421,0.037529253,0.032557819,0.055276671,0.061631082,0.068619516,0.076801688,0.0827117,0.103312366,0.089745572,0.11000854,0.127691708,0.109902422,0.163795246,0.181502793,0.188148171,0.197436703,0.335222345,0.285589277,0.301088421,0.356918827,0.374774665,0.296107695,0.321645423,0.294268688,0.324872882,0.235310048,0.268192623,0.293533675,0.273182608,0.292611788,0.255247302,0.234725099,0.254197584,0.234626274,0.241134592,0.406474644,0.388070227,0.757922048,0.576141642,0.634340404,0.340993578,0.459703603,0.443897424,0.408457226,0.404943495
688,SRB,Serbia,0.012747314,0.016173631,0.018519716,0.021038102,0.028116001,0.033868315,0.035853601,0.038588203,0.077264332,0.070558326,0.065004434,0.064794612,0.070434172,0.0581749,0.092829833,0.0822339,0.075970425,0.071238901,0.066024663,0.059026002,0.08571961,0.088363586,0.089610344,0.092322438,0.098494679,0.102361657,0.107969801,0.133959702,0.128095967,0.115306619,0.115510529,0.123552825,0.141025905,0.157191384,0.198363305,0.228731712,0.211925414,0.183054311,0.200596414,0.190087175,0.214320809,0.228293212,0.226836371,0.193419242,0.209592189,0.209291431,0.190237772,0.181444919,0.13780418,0.126248359,0.140782139,0.133897369,0.1647636,0.157531681,0.150688996,0.247542956,0.19910607
690,SYC,Seychelles,NA,NA,NA,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,7.69E-05,9.88E-05,0.000101016,0.000107996,9.23E-05,0.000196127,0.000217695,0.000366637,0.000385918,0.000397961,0.000411136,0.000484551,0.000734674,0.000853984,0.000898046,0.000793695,0.001489879,0.000232507,0.000564213,0.000507141,0.000740418,0.005807424,0.006350695,0.002847505,0.000217244,0.000267014,0.000311677,0.00028061,0.000342329,0.000290106,0.00030075,0.000239528,0.000207637,0.000137112,6.83E-05,4.46E-05,4.94E-05,3.00E-05,1.87E-05,3.04E-05,3.22E-05,3.06E-05,4.09E-05,2.99E-05,2.81E-05,3.00E-05,2.51E-05
694,SLE,Sierra Leone,0.007549603,0.007603012,0.00773692,0.007786733,0.008044186,0.007998111,0.014441487,0.01165972,0.014093235,0.021760089,0.022219242,0.014188036,0.018823763,0.015938503,0.031228318,0.028364618,0.029146969,0.034454332,0.03244371,0.036187616,0.011778231,0.010020786,0.008727462,0.009734076,0.009501829,0.006825976,0.038639215,0.047907452,0.066290957,0.056464385,0.026023896,0.020249641,0.020197157,0.020804849,0.022860782,0.024720299,0.031851932,0.039788141,0.040992568,0.034143537,0.081545023,0.063301862,0.071526306,0.05910988,0.043103039,0.053115432,0.064847871,0.076956908,0.032788972,0.038374419,0.077172734,0.037213972,0.052820006,0.089188678,0.095234974,0.099018297,0.11516839
702,SGP,Singapore,0.735824778,0.741145139,1.356016711,1.368918594,1.400380096,1.416330458,1.889579188,3.518296447,3.535908158,3.552533154,3.551858804,3.968563398,3.97865087,3.996352402,4.023053703,3.280327033,5.151394255,5.151394255,5.029918501,4.997893444,2.634523597,1.204212916,2.343627196,2.147207618,1.460078574,1.26156169,0.93224184,0.990342185,1.417062113,1.343794241,1.33384619,1.607645853,2.288110267,2.664990089,3.460330826,3.990428757,3.463955224,2.768230551,2.266783297,2.010843131,1.770073464,1.744598944,1.093648021,0.913546962,1.733860491,1.388888295,1.269599434,1.219233417,6.853091027,7.146862865,6.705693878,8.202160782,3.920058384,4.396208411,4.666693901,4.683282981,9.637634889
703,SVK,Slovakia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,SVN,Slovenia,1.260008812,1.194936694,0.880137111,0.656205934,0.825223988,1.09387613,1.200663821,1.157057553,1.113600596,1.129244758,1.620203809,1.505608127,1.455189579,1.450506107,1.401782827,1.229846618,1.467747788,1.547745533,1.375528151,1.356541156,1.430060049,2.33292422,1.61210863,1.155017978,1.119541915,1.198656849,1.150972287,1.090767989,1.266440169,1.472569215,1.56307554,1.439330602,1.499983358,1.492470182,1.42641029,2.088871922,1.89396643,1.514682658,1.466193653,1.508455951,1.708029325,0.974366677,0.235589982,0.327903482,0.116995153,0.139426474,0.088375976,0.097516375,0.175561849,0.18190068,0.171970918,0.598747395,0.267300254,0.426012712,0.347591702,0.45391012,0.362210355
90,SLB,Solomon Islands,NA,NA,NA,NA,NA,3.19E-06,2.30E-09,3.34E-09,NA,NA,NA,NA,NA,6.71E-06,1.12E-05,NA,NA,NA,NA,NA,NA,7.52E-08,7.52E-08,7.52E-08,5.42E-06,2.71E-06,8.73E-06,1.17E-05,1.02E-05,3.01E-06,1.13E-05,2.66E-06,5.50E-06,9.33E-06,1.96E-05,5.49E-06,4.25E-05,4.52E-05,4.64E-05,2.75E-05,3.71E-05,0.000191765,0.00021902,0.000101984,8.61E-05,6.58E-05,5.82E-05,0.000156914,0.000103516,0.000120644,5.52E-05,0.00011838,5.90E-05,0.00012842,1.27E-05,1.66E-05,1.66E-05
706,SOM,Somalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000131419,0.000148724,0.000166518,0.000212442,0.00013946,0.000865425,0.000945024,0.001060791,0.00075637,0.000805919,0.000801838,NA,NA,NA,NA,NA,NA,NA,0.000325124,0.000562248,0.001216726,0.000529381,NA,NA,NA,NA,NA,NA,0.000875493,0.000416672,0.000423898,0.000541915,0.000602127,0.000602127,0.000602127,0.000602127,0.000602127,0.000602127,0.000602127,0.00066234,0.000541915,0.00066234,0.000698468,0.000722553,0.000722553,0.000722553,0.000722553
710,ZAF,South Africa,3.027903681,3.08419462,3.619491166,3.759675083,5.083638062,4.686359819,4.494294047,5.417829801,6.059644711,6.434797772,5.718700363,5.835614697,6.446444248,7.036250521,8.558360344,9.305707664,9.331440727,9.427883272,15.55754536,15.01003941,8.922966488,8.490489495,9.317396024,7.403634639,8.280706297,9.596902988,9.706004424,10.58494158,8.153411181,9.767531296,8.94615504,10.34019914,14.23293545,9.644284113,10.26391016,12.34079276,13.64633862,13.14357945,12.85863045,10.05959226,10.80603274,15.89251673,17.15260368,13.22084174,12.80908541,12.3386423,11.86931117,11.33238817,9.834651075,7.524876166,9.04092311,9.872214888,9.110883858,8.722301007,8.945706648,11.58137878,8.263300049
410,KOR,South Korea,0.250787976,0.268466424,0.252118523,0.226932315,0.201872272,0.09017989,0.121122524,0.128861326,0.122680739,0.118549302,0.110184842,0.131578523,0.124070223,0.124001529,0.173368934,0.167730265,0.189714335,0.19495856,0.209118234,0.224861253,0.196220869,0.20219855,0.242013764,0.248488578,0.3186092,0.351409957,0.298911842,0.389974701,0.456147838,0.545954121,0.561142253,0.509978851,0.462029775,0.416052745,0.429488772,0.462204948,0.543058982,0.523928169,0.513836768,0.560159747,0.601913962,0.561221687,0.39492443,0.573953603,0.482470987,0.496824316,0.438324126,0.539256983,0.649487723,0.628885026,0.601952869,0.638049919,0.442359426,0.496541529,0.439386876,0.468738921,0.461520921
724,ESP,Spain,0.257827153,0.251597068,0.249633441,0.289808283,0.327745366,0.435815235,0.404240704,0.418523548,0.443296033,0.434267324,0.427758239,0.495487285,0.516069307,0.550551536,0.599690772,0.559054952,0.598536359,0.581170199,0.6141002,0.610962539,0.606326913,0.666168689,0.516406832,0.546123449,0.496189339,0.478668198,0.343814801,0.403453058,0.367893781,0.333521403,0.388813231,0.451388501,0.562071749,0.460500416,0.431778386,0.410818624,0.25818984,0.286686472,0.249975094,0.211735922,0.201037425,0.218497012,0.251060419,0.239637602,0.231695394,0.257699534,0.250691412,0.323272987,0.33204051,0.314317369,0.272474436,0.264859217,0.213427037,0.169002063,0.142983015,0.178488672,0.267727056
144,LKA,Sri Lanka,0.000287724,0.000383632,0.001438619,0.00402173,0.002073812,0.001957741,0.001420027,0.001289889,0.002143886,0.002517939,0.00316018,0.003050827,0.003883927,0.004553943,0.005562028,0.003864393,0.003468288,0.004656349,0.004897419,0.00752035,0.007164853,0.005787728,0.01652749,0.015474217,0.017593871,0.01583822,0.003826343,0.002980368,0.002290608,0.001288796,0.000616899,0.000555637,0.000462292,0.00040569,0.000378576,0.000323016,0.00034381,0.000362441,0.000393978,0.000440625,0.000357167,0.000391993,0.000402425,0.000480252,0.000397946,0.000367221,0.000368126,0.000417873,0.000445784,0.000477963,0.000531932,0.000510403,0.000591263,0.000768738,0.000729145,0.000402572,0.000438005
275,PSE,State of Palestine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,SDN,Sudan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000359123,0.000401062,0.000490128,0.000605976,0.000473569,0.002551896,0.003106665,0.003708764,0.002199387,0.002509504,0.002565038,0.00244619,0.004124536,0.005942328,0.006000885,0.003598657,0.008741192,0.018355611,0.011357654,0.01477125,0.020824904,0.050499008,0.056134544,0.028967626,0.021437049,0.020432525,0.018083024,0.034148197,0.032042973,0.023395409,0.028037468,0.030585803,0.018817332,0.017654171,0.021981071,0.015180662,0.017032482,0.02916972,0.02359002,0.032497639,0.027459989,0.033086473,0.025925807,0.042492848,0.040099073,0.028288852,0.028565649
740,SUR,Suriname,NA,NA,NA,0.004675897,0.004675897,0.005455213,0.005455213,0.003117265,0.003896581,0.003896581,0.005455213,0.015586323,0.011689742,0.012669564,0.01353266,0.013699174,0.012730621,0.01418382,0.016156863,0.023953807,0.040498851,0.039242339,0.049655416,0.049050514,0.047388685,0.049098366,0.045118767,0.05443535,0.005556524,0.007519908,0.006905434,0.008553442,0.005431834,0.005564317,0.005953975,0.018942594,0.015197646,0.019087322,0.005501972,0.009577795,0.007013845,0.004964244,0.002034015,0.000459797,0.00180022,0.007793161,0.019046487,0.015687634,0.032263686,0.048239664,0.08265426,0.103960761,0.105379116,0.127262309,0.097157331,0.082810123,0.088374438
744,SJM,Svalbard and Jan Mayen Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,SWZ,Swaziland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,SWE,Sweden,0.067545112,0.060716797,0.070865322,0.086099054,0.080457859,0.109505056,0.138138166,0.133496107,0.13620805,0.173522047,0.13904627,0.152484794,0.170551849,0.096135556,0.103566356,0.104820593,0.102119047,0.18430306,0.200805916,0.16295496,0.14627994,0.10569332,0.099982988,0.09376101,0.088092108,0.10657875,0.111180845,0.138142542,0.175378277,0.132065775,0.147764151,0.153059645,0.220711662,0.117178456,0.086155216,0.086634462,0.100176268,0.083899926,0.054450587,0.046946198,0.056008207,0.05937656,0.107917563,0.101000895,0.1136625,0.135330138,0.080209171,0.087641781,0.069017059,0.085180487,0.066415806,0.071578597,0.150395371,0.055124818,0.055710967,0.05001548,0.044401091
756,CHE,Switzerland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,SYR,Syria,0.003581319,0.005248027,0.006655985,0.008368679,0.010854444,0.012598491,0.013463737,0.014792226,0.035450347,0.032193015,0.029582847,0.030933759,0.03237371,0.026420674,0.043283748,0.037441021,0.035273749,0.032693704,0.029285969,0.025455796,0.006088132,0.008285172,0.015341043,0.013072078,0.014343802,0.011809039,0.024380681,0.024768904,0.02989449,0.031747327,0.029932241,0.026441404,0.02565642,0.026480989,0.028672477,0.028559515,0.028373306,0.034163329,0.041111601,0.051237431,0.049695989,0.052521641,0.054888786,0.064200838,0.063679241,0.066952602,0.069586007,0.07415799,0.071988672,0.0741077,0.062857391,0.069162873,0.11454663,0.058237359,0.065075824,0.069790091,0.062348906
999,TWN,Taiwan,0.037222805,0.053546615,0.074433225,0.097397847,0.144306353,0.187870485,0.190347994,0.228668441,0.229638481,0.227969298,0.242128447,0.260116049,0.238528574,0.229524037,0.230745757,0.200932158,0.209717895,0.209891448,0.183496993,0.20778405,0.18912524,0.18233467,0.197928114,0.193152109,0.220016323,0.206490848,0.195661174,0.256780672,0.268083043,0.035177209,0.033735801,0.028924864,0.036407565,0.038206387,0.032907442,0.034295634,0.034203269,0.032539493,0.033279082,0.032938259,0.02622237,0.025038638,0.019185446,0.017073075,0.016292781,0.020658815,0.02157252,0.025485846,0.107003271,0.10199403,0.091044962,0.088183432,0.073602308,0.060935668,0.101243827,0.115096858,0.07629162
762,TJK,Tajikistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,TZA,Tanzania,NA,NA,NA,0.001242027,0.001656036,0.002070045,0.001656036,0.001242027,0.001242027,0.000828018,0.001373911,0.002219135,0.002241438,0.002466016,0.002400845,0.003153864,0.00333859,0.003106161,0.003052694,0.003365511,0.002900603,0.004769705,0.006635185,0.006822673,0.005401121,0.00477063,0.008217692,0.013203999,0.010785829,0.01091962,0.01359435,0.025958241,0.019147585,0.012425796,0.011871491,0.013904561,0.013419753,0.017249599,0.016810563,0.006675452,0.007587159,0.0086054,0.008916075,0.007302731,0.007288106,0.009339388,0.014362919,0.010461505,0.010730311,0.008784887,0.008724654,0.008798154,0.008663533,0.010618209,0.010296172,0.010279497,0.007799034
764,THA,Thailand,0.146883634,0.131705659,0.126319926,0.148678879,0.166304915,0.148386492,0.149494923,0.162714462,0.135622556,0.133011292,0.174628321,0.227180021,0.245622077,0.326153233,0.367980994,0.38696453,0.449772624,0.414973697,0.42156654,0.269920913,0.27918503,0.5028161,0.509702738,0.612822118,0.563630912,0.254563467,0.264744535,0.140427784,0.135594735,0.121144359,0.121191597,0.135953313,0.156036993,0.134023243,0.131402286,0.136831435,0.158335371,0.180284751,0.157343532,0.16634526,0.158915662,0.177545573,0.180187762,0.184456194,0.181333365,0.202067768,0.22389085,0.212854885,0.203898128,0.963290464,0.986802266,0.917120681,0.957540115,0.959180974,0.85645539,0.788875083,0.802248634
626,TLS,Timor-Leste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000130538,8.30E-08,0.0002597,0.000105309,NA,NA,6.92E-05,NA,NA,3.39E-07,NA,NA,2.46E-06,7.82E-06,0.000332368,1.55E-06,0.007121035,1.58E-06,1.57E-06,0.001062367,0.008178667,0.011759088,0.007050836,0.000171513,0.048508437,0.008210656,0.008326441,0.019063816,0.040377704,0.038254671,0.024636009,0.021316533,0.022219806,0.017234548,0.098792453,0.120858944,0.522911214,1.87E-05,1.87E-05,1.87E-05,1.87E-05,1.87E-05
768,TGO,Togo,0.001541679,0.001554795,0.001671073,0.001724422,0.00193553,0.001917664,0.002139688,0.002274129,0.002635335,0.003960041,0.004113345,0.00362449,0.006857983,0.004303067,0.016740884,0.017003109,0.017702861,0.022046692,0.020608729,0.024002914,0.009307291,0.030266991,0.022337223,0.017271431,0.0195787,0.033656052,0.047456912,0.039661194,0.039661194,0.019645181,0.008590247,0.013745249,0.001345197,0.002392224,0.004184834,0.006099172,0.006054249,0.007521209,0.006471335,0.004365714,0.007793485,0.008036307,0.007616479,0.012411878,0.010258255,0.010307242,0.010744442,0.012948149,0.023983094,0.047609673,0.027795176,0.024933877,0.013336093,0.009625474,0.016042985,0.01089041,0.007334527
772,TKL,Tokelau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34E-06,3.21E-05,0.000600714,0.000544427,0.003001942,0.002432964,0.002860953,0.002485732,0.002935248,NA,NA,NA,NA,NA,NA,0.00114912,0.002010347,NA,NA,NA,7.65E-05,5.89E-05,3.61E-05,6.46E-05,2.87E-05,7.22E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,TON,Tonga,NA,NA,NA,NA,NA,1.52E-06,1.10E-09,1.59E-09,NA,NA,NA,NA,NA,3.19E-06,7.31E-06,2.66E-06,8.21E-07,2.67E-07,3.60E-06,0.000168648,0.001061356,0.00093189,0.007892363,0.007119263,0.00717421,0.006905339,0.008124742,0.010629633,0.024043819,NA,NA,NA,1.37E-07,1.37E-07,2.06E-07,NA,NA,6.86E-08,5.12E-07,4.99E-07,3.47E-07,2.73E-05,1.19E-05,2.91E-05,NA,NA,0.000204999,0.000190765,0.000214739,1.08E-06,1.49E-06,2.10E-06,3.20E-06,3.96E-06,4.71E-06,0.000158345,0.00025942
780,TTO,Trinidad and Tobago,0.001290295,0.001290295,0.001290295,0.001290295,0.00258059,0.00258059,0.00258059,0.002582051,0.002582051,0.003164811,0.004219814,0.004119633,0.004028898,0.004452819,0.004131259,0.005443571,0.005356926,0.005708611,0.005553592,0.005563809,0.014056437,0.009648298,0.014245669,0.016882004,0.016177221,0.013731072,0.02026458,0.018084592,0.050424019,0.052693987,0.071737956,0.086290102,0.146974059,0.153259162,0.041681791,0.038860132,0.033719292,0.040088942,0.010171028,0.005785365,0.010654848,0.023111762,0.020156416,0.016902523,0.0124112,0.009218803,0.00390128,0.009903894,0.009390672,0.009805951,0.011097957,0.012282025,0.012420204,0.010554444,0.00912287,0.010457677,0.011827212
788,TUN,Tunisia,0.016637068,0.025398188,0.028413558,0.030204214,0.039986304,0.05259714,0.057765298,0.064935405,0.18460392,0.161034094,0.136444684,0.136872011,0.157241488,0.11791844,0.210827867,0.180173466,0.159264691,0.138863421,0.142106069,0.123829126,0.127826878,0.138043577,0.153683684,0.130762295,0.128993596,0.12423365,0.13185051,0.147630711,0.157009347,0.150357888,0.167975391,0.15718805,0.190225603,0.227112109,0.268695044,0.301125988,0.297380661,0.315226096,0.317910244,0.3051633,0.313188546,0.33245749,0.368753491,0.328209535,0.304303202,0.32030083,0.290358759,0.323966591,0.296333381,0.330042782,0.375954216,0.36283851,0.394708065,0.363288379,0.359277666,0.209648745,0.208080093
792,TUR,Turkey,0.026151895,0.027348734,0.030740144,0.016666305,0.018608502,0.015721559,0.022152107,0.024776142,0.046721136,0.044946627,0.040773835,0.04183714,0.047423879,0.060411522,0.055703116,0.058949581,0.066166882,0.161564903,0.124813252,0.112607807,0.11885714,0.087252672,0.103332663,0.104532786,0.086179288,0.095987201,0.114133992,0.123109582,0.226585138,0.398740746,0.281466543,0.286933968,0.314836392,0.381005332,0.445491699,0.56828958,0.557890361,0.55882166,0.62796911,0.635692801,0.504378984,0.286681591,0.297876027,0.305142186,0.310387311,0.219927876,0.233468916,0.202982381,0.224834343,0.18309805,0.224078301,0.218303089,0.219386555,0.238740388,0.247695541,0.253482469,0.336178194
795,TKM,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
