code,iso,country,FSOC.1950,FSOC.1951,FSOC.1952,FSOC.1953,FSOC.1954,FSOC.1955,FSOC.1956,FSOC.1957,FSOC.1958,FSOC.1959,FSOC.1960,FSOC.1961,FSOC.1962,FSOC.1963,FSOC.1964,FSOC.1965,FSOC.1966,FSOC.1967,FSOC.1968,FSOC.1969,FSOC.1970,FSOC.1971,FSOC.1972,FSOC.1973,FSOC.1974,FSOC.1975,FSOC.1976,FSOC.1977,FSOC.1978,FSOC.1979,FSOC.1980,FSOC.1981,FSOC.1982,FSOC.1983,FSOC.1984,FSOC.1985,FSOC.1986,FSOC.1987,FSOC.1988,FSOC.1989,FSOC.1990,FSOC.1991,FSOC.1992,FSOC.1993,FSOC.1994,FSOC.1995,FSOC.1996,FSOC.1997,FSOC.1998,FSOC.1999,FSOC.2000,FSOC.2001,FSOC.2002,FSOC.2003,FSOC.2004,FSOC.2005,FSOC.2006,FSOC.2007,FSOC.2008,FSOC.2009,FSOC.2010,FSOC.2011
566,NGA,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0.018518519,0.016129032,0.032786885,0.030769231,0.028169014,0.02739726,0.098765432,0.09,0.074468085,0.076086957,0.065217391,0.097560976,0.102362205,0.102362205,0.133333333,0.140939597,0.137931034,0.126984127,0.147058824,0.14893617,0.127118644,0.156716418,0.161764706,0.154411765,0.151079137,0.133858268,0.151515152,0.157232704,0.137254902,0.134751773,0.134751773,0.136054422,0.120805369,0.123376623,0.128834356,0.131736527,0.14619883,0.140540541,0.139037433,0.135135135,0.143617021,0.151515152,0.147619048,0.147058824,0.143564356,0.14,0.140703518,0.133333333
570,NIU,Niue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NFK,Norfolk Island,0,0,0,0,0,0.058823529,0,0.058823529,0.058823529,0.0625,0.058823529,0.058823529,0.0625,0.058823529,0.034482759,0.033333333,0.032258065,0.033333333,0.060606061,0.078947368,0.1,0.1,0.076923077,0.095238095,0.111111111,0.150943396,0.125,0.131147541,0.166666667,0.192771084,0.182926829,0.188235294,0.19047619,0.179775281,0.179775281,0.176470588,0.172413793,0.166666667,0.174418605,0.176470588,0.170454545,0.16091954,0.164705882,0.151162791,0.142857143,0.139534884,0.171717172,0.173469388,0.18556701,0.178217822,0.179245283,0.180952381,0.182692308,0.180952381,0.177570093,0.185185185,0.195488722,0.193548387,0.19379845,0.188976378,0.194029851,0.188976378
408,PRK,North Korea,0,0,0.013157895,0.012345679,0.012048193,0.010989011,0.010989011,0.020833333,0.020618557,0.019607843,0.02020202,0.02,0.01980198,0.037037037,0.068965517,0.056451613,0.033613445,0.039370079,0.045801527,0.044776119,0.070063694,0.083832335,0.082352941,0.055214724,0.08045977,0.074285714,0.096256684,0.12244898,0.097938144,0.110047847,0.099526066,0.117647059,0.128318584,0.16064257,0.087962963,0.105726872,0.111111111,0.117391304,0.120171674,0.11440678,0.110638298,0.121338912,0.141700405,0.133333333,0.183544304,0.180428135,0.189349112,0.188059701,0.170967742,0.169811321,0.154098361,0.153846154,0.167701863,0.155963303,0.158536585,0.151612903,0.171171171,0.15658363,0.161403509,0.153571429,0.157706093,0.160142349
580,MNP,Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769,0.053571429,0.035087719,0.018181818,0.01754386,0.033333333,0.048387097,0.083333333,0.071428571,0.073529412,0.057971014,0.070422535,0.057142857,0.043478261,0.063291139,0.0625,0.061728395,0.072289157,0.070588235,0.105263158,0.128712871,0.133333333,0.118811881,0.128712871,0.121212121,0.192307692,0.209677419,0.208,0.209677419,0.2109375,0.203125,0.203252033,0.198412698,0.198347107,0.198412698,0.18699187,0.176470588,0.185483871,0.188976378,0.198412698,0.1875,0.180327869,0.183333333,0.176470588,0.169642857,0.166666667,0.172413793,0.160714286,0.166666667
578,NOR,Norway,0,0,0,0,0,0.001869814,0.001895428,0.003547853,0.001820609,0.003294435,0.014976206,0.004612208,0.014044609,0.021777826,0.031016525,0.03211467,0.062205279,0.064357552,0.057125697,0.066393515,0.070516344,0.067086411,0.075497324,0.092062162,0.091164654,0.104230493,0.09403302,0.100453374,0.097943891,0.074535567,0.092891617,0.104762283,0.132943214,0.13670911,0.135586549,0.135727047,0.127920611,0.155154219,0.145672273,0.169766545,0.161365217,0.156492838,0.161043772,0.143144252,0.149715581,0.158182587,0.14287075,0.159608154,0.148366137,0.15151563,0.138792361,0.169927482,0.181965899,0.179019317,0.17554962,0.180028202,0.166622175,0.171847977,0.17457386,0.173477176,0.171210479,0.170287679
512,OMN,Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769,0.040816327,0.020833333,0.033898305,0.033333333,0.032258065,0.045454545,0.046153846,0.047619048,0.03125,0.028985507,0.040540541,0.054794521,0.076923077,0.084507042,0.102564103,0.108433735,0.107142857,0.106382979,0.117021277,0.118110236,0.1171875,0.125,0.123076923,0.141843972,0.137681159,0.179487179,0.186335404,0.182926829,0.18404908,0.146341463,0.158653846,0.151960784,0.165898618,0.181034483,0.150684932,0.151785714,0.148648649,0.142222222,0.14159292,0.186234818,0.177966102,0.185185185,0.175965665,0.17768595
586,PAK,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035087719,0.038461538,0.033898305,0.057971014,0.067567568,0.064935065,0.083333333,0.104651163,0.10989011,0.115789474,0.094594595,0.092105263,0.08974359,0.098765432,0.093023256,0.072289157,0.125,0.134020619,0.1,0.112149533,0.112068966,0.118644068,0.134920635,0.112068966,0.096774194,0.1,0.092307692,0.114285714,0.113475177,0.094890511,0.095588235,0.124137931,0.1,0.111888112,0.126582278,0.13125,0.140243902,0.125786164,0.150289017,0.147928994,0.193370166,0.183908046,0.197860963,0.195652174,0.191256831
585,PLW,Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.035714286,0.034482759,0.025641026,0.171875,0.174603175,0.177419355,0.161290323,0.171875,0.15,0.15625,0.138461538,0.140625,0.149253731,0.136363636,0.142857143,0.132352941,0.152777778,0.181818182,0.150684932,0.19047619,0.164556962,0.172839506,0.172839506,0.164556962,0.150684932,0.166666667,0.155844156,0.166666667,0.170731707,0.186046512,0.2,0.2,0.206521739
591,PAN,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,0.052631579,0.076923077,0.051282051,0.153846154,0.155172414,0.163934426,0.149253731,0.154929577,0.147540984,0.164179104,0.173913043,0.161764706,0.152777778,0.16,0.166666667,0.171052632,0.174418605,0.172413793,0.168539326,0.146341463,0.155844156,0.149425287,0.152941176,0.166666667,0.183673469,0.157303371,0.181818182,0.177777778,0.168421053,0.168421053,0.157303371,0.151162791,0.147727273,0.142857143,0.157894737,0.157894737,0.161616162,0.123595506,0.15,0.157894737,0.174311927,0.178571429,0.172727273,0.151785714,0.151785714,0.149122807,0.156521739,0.161016949
598,PNG,Papua New Guinea,0,0,0,0,0,0,0,0,0,0.016949153,0.016949153,0.016393443,0.016666667,0.016666667,0.016666667,0.016666667,0.016129032,0.015625,0.015384615,0.015151515,0.023809524,0.023809524,0.024096386,0.022988506,0.023255814,0.031578947,0.040816327,0.036697248,0.051724138,0.064516129,0.067226891,0.058823529,0.069565217,0.05982906,0.07751938,0.074074074,0.067164179,0.053030303,0.076923077,0.056338028,0.072847682,0.079268293,0.072727273,0.085227273,0.102150538,0.077777778,0.097938144,0.084210526,0.092307692,0.103448276,0.103825137,0.110526316,0.12,0.113989637,0.121212121,0.115577889,0.12254902,0.139423077,0.14953271,0.155963303,0.155963303,0.159090909
600,PRY,Paraguay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,PER,Peru,0,0.024390244,0.046511628,0.041666667,0.040816327,0.021276596,0.04,0.037037037,0.054545455,0.037037037,0.06779661,0.061538462,0.046153846,0.061538462,0.069444444,0.090909091,0.069444444,0.081081081,0.076923077,0.077922078,0.065789474,0.091954023,0.1,0.096774194,0.103092784,0.097826087,0.105263158,0.09375,0.096774194,0.107843137,0.099009901,0.089108911,0.104347826,0.114035088,0.10483871,0.122137405,0.116788321,0.109375,0.109489051,0.107913669,0.123376623,0.163157895,0.138121547,0.149253731,0.147619048,0.147619048,0.168831169,0.153846154,0.14893617,0.144032922,0.162962963,0.164874552,0.170648464,0.167785235,0.170491803,0.171617162,0.174311927,0.165517241,0.147482014,0.144981413,0.160278746,0.152985075
608,PHL,Philippines,0,0,0,0,0,0,0,0,0.009708738,0.009615385,0.009259259,0.009174312,0.018181818,0.008474576,0.015748031,0.022058824,0.02189781,0.021582734,0.020833333,0.027027027,0.048913043,0.042780749,0.053191489,0.047368421,0.045918367,0.058823529,0.057692308,0.071111111,0.068965517,0.122362869,0.117154812,0.119521912,0.114173228,0.118773946,0.115830116,0.11328125,0.111969112,0.101960784,0.103703704,0.105839416,0.121107266,0.110320285,0.117449664,0.110367893,0.101973684,0.112852665,0.118541033,0.128133705,0.128415301,0.118918919,0.125984252,0.128272251,0.128608924,0.130548303,0.141414141,0.138190955,0.128787879,0.163120567,0.163170163,0.168981481,0.159624413,0.160377358
612,PCN,Pitcairn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,POL,Poland,0,0,0,0,0,0.052631579,0.047619048,0.083333333,0.047619048,0.05,0.04,0.076923077,0.064516129,0.076923077,0.111111111,0.142857143,0.145833333,0.111111111,0.137254902,0.136363636,0.133333333,0.111111111,0.097560976,0.076923077,0.1,0.107142857,0.088888889,0.137254902,0.11627907,0.142857143,0.12195122,0.145833333,0.148148148,0.157894737,0.137254902,0.15,0.145454545,0.142857143,0.147540984,0.149253731,0.153846154,0.161290323,0.166666667,0.154929577,0.138888889,0.112903226,0.149253731,0.14084507,0.147058824,0.117647059,0.131147541,0.169014085,0.162162162,0.152777778,0.172839506,0.152777778,0.164705882,0.155172414,0.166666667,0.166666667,0.166666667,0.166666667
620,PRT,Portugal,0,0,0.0123986,0.011808191,0.0123986,0.04901421,0.055591952,0.05720798,0.059442887,0.05289716,0.048622767,0.04359055,0.042064983,0.041489517,0.055221154,0.063385902,0.069405514,0.07027522,0.068310595,0.074536809,0.106960397,0.107050179,0.121965144,0.107440476,0.102910356,0.107301565,0.114875957,0.109570335,0.122608786,0.12634248,0.122386638,0.118544534,0.123310463,0.132973213,0.131060586,0.123352699,0.138236301,0.139845324,0.132599259,0.139996134,0.140109137,0.148136681,0.146161222,0.144784156,0.158122489,0.153763945,0.158654281,0.156306458,0.149259432,0.14521556,0.158597586,0.163277364,0.169905293,0.172706225,0.169399498,0.170172579,0.16790658,0.163886884,0.168516898,0.163138494,0.162285907,0.162939565
630,PRI,Puerto Rico,0,0,0,0,0,0,0.024390244,0.023255814,0,0,0.023255814,0.024390244,0.022222222,0.020408163,0,0.018518519,0.035714286,0.066666667,0.117647059,0.106060606,0.144736842,0.131578947,0.116883117,0.128205128,0.128205128,0.126582278,0.106666667,0.141176471,0.157894737,0.150537634,0.127906977,0.177083333,0.142857143,0.129411765,0.119047619,0.150537634,0.157303371,0.157894737,0.136842105,0.154639175,0.14,0.132653061,0.147058824,0.147058824,0.13592233,0.151785714,0.180327869,0.159663866,0.166666667,0.187969925,0.144067797,0.139344262,0.15,0.126126126,0.130434783,0.155737705,0.147540984,0.177304965,0.171428571,0.176056338,0.172661871,0.174825175
634,QAT,Qatar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,REU,Reunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0.1,0.136363636,0.130434783,0.090909091,0.05,0.12,0.12,0.074074074,0.161290323,0.161290323,0.151515152,0.15625,0.15625,0.151515152,0.151515152,0.151515152,0.133333333,0.133333333,0.125,0.125,0.121212121,0.125,0.117647059,0.121212121,0.121212121,0.117647059,0.114285714,0.090909091,0.096774194,0.09375,0.090909091,0.090909091,0.088235294,0.088235294,0.090909091,0.108108108,0.108108108,0.170731707,0.186046512,0.170731707,0.166666667,0.15
642,ROU,Romania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,RUS,Russia,0,0.009911564,0.021388112,0.028025802,0.039507056,0.040063171,0.036572995,0.068738112,0.071368174,0.071812145,0.056176808,0.057270326,0.059266371,0.058728709,0.09000772,0.102727037,0.103476989,0.108449082,0.0811749,0.091258006,0.086644666,0.117911798,0.129910289,0.11661162,0.121033981,0.133982431,0.151463633,0.139663954,0.154881735,0.162876186,0.164212308,0.179469197,0.176952547,0.186247537,0.193769697,0.17234622,0.175771826,0.18252726,0.183651463,0.179517304,0.194461676,0.201822535,0.186102353,0.17349607,0.186878665,0.182765184,0.190426555,0.185599447,0.188278174,0.176040646,0.170954767,0.173212623,0.182174642,0.19275388,0.188960374,0.196685084,0.190588612,0.161752538,0.160623229,0.157877823,0.158366892,0.165357347
646,RWA,Rwanda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,SHN,Saint Helena,0,0.011215422,0.0242017,0.031712573,0.044704176,0.045333447,0.056967162,0.062801439,0.080991516,0.076020328,0.099398678,0.091115455,0.097189819,0.102806376,0.095321238,0.106064018,0.101496727,0.121487274,0.108047562,0.129487179,0.14285092,0.144998152,0.134079915,0.12953756,0.144899122,0.166465071,0.180800839,0.178849371,0.160051905,0.174489185,0.164254738,0.165925733,0.174828624,0.182065354,0.159404714,0.1643641,0.172888621,0.163642507,0.16513514,0.182799222,0.190906021,0.188182069,0.182705273,0.177317898,0.177909838,0.166396229,0.162013227,0.178640572,0.168148751,0.175081238,0.175855187,0.164814505,0.17882466,0.187939988,0.187851876,0.186651977,0.191782281,0.177336629,0.190103861,0.183804244,0.177458704,0.180918057
659,KNA,Saint Kitts and Nevis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,LCA,Saint Lucia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,SPM,Saint Pierre and Miquelon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,VCT,Saint Vincent and the Grenadines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,WSM,Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0.058823529,0.0625,0.052631579,0.052631579,0.05,0.05,0.05,0.192307692,0.185185185,0.178571429,0.172413793,0.172413793,0.148148148,0.205882353,0.189189189,0.2,0.195121951,0.195121951,0.184210526,0.2,0.2,0.2,0.184210526,0.2,0.186046512,0.19047619,0.19047619,0.19047619,0.191489362,0.191489362,0.19047619,0.195121951,0.195121951,0.175,0.177777778,0.177777778,0.177777778,0.184210526,0.2,0.184210526,0.179487179,0.209302326
674,SMR,San Marino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,STP,Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0.055555556,0.060606061,0.057142857,0.055555556,0.063829787,0.06122449,0.021276596,0.1,0.105263158,0.118644068,0.1,0.114754098,0.116666667,0.140625,0.147058824,0.149253731,0.144927536,0.130434783,0.138888889,0.132352941,0.128571429,0.119402985,0.107692308,0.130434783,0.126760563,0.125,0.142857143,0.128205128,0.121621622,0.139240506,0.128205128,0.139240506,0.12345679,0.119047619,0.125,0.134831461,0.11627907,0.11627907,0.109756098,0.107142857,0.134831461
682,SAU,Saudi Arabia,0,0.003773581,0.00814299,0.010670125,0.015041326,0.015253053,0.013841525,0.015471681,0.017190757,0.016955267,0.021097747,0.019339601,0.020628908,0.022102401,0.020754694,0.022752472,0.023802586,0.025786135,0.024007781,0.025363411,0.026522882,0.028130329,0.027302966,0.04420863,0.044517337,0.049346848,0.047105567,0.057658002,0.090470347,0.100914789,0.084768375,0.09695747,0.106079646,0.109959859,0.112220592,0.127882637,0.100577569,0.096569035,0.0964136,0.100776257,0.116296211,0.104209948,0.125759997,0.112280027,0.115276244,0.137766984,0.142331866,0.143716612,0.148629448,0.14360406,0.124562757,0.116530362,0.132182595,0.137107939,0.145402022,0.14420177,0.148733594,0.173893913,0.174402507,0.173526316,0.16484059,0.174269929
686,SEN,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0.014492754,0,0.012987013,0.0125,0.012658228,0,0,0,0.0125,0.022727273,0.03,0.061403509,0.040650407,0.03968254,0.074074074,0.081761006,0.108571429,0.121827411,0.128205128,0.147058824,0.121359223,0.141552511,0.141509434,0.139240506,0.135964912,0.135021097,0.147058824,0.145098039,0.157894737,0.15,0.155234657,0.139194139,0.15282392,0.15282392,0.14516129,0.13836478,0.128125,0.146131805,0.150943396,0.165048544,0.177570093,0.159313725,0.171215881,0.169117647,0.161209068,0.166666667,0.16
688,SRB,Serbia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,SYC,Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285714,0.085714286,0.088888889,0.071428571,0.08,0.092592593,0.076923077,0.092592593,0.039215686,0.083333333,0.128571429,0.128571429,0.126760563,0.146666667,0.131578947,0.158536585,0.173913043,0.151515152,0.118644068,0.123076923,0.131147541,0.154929577,0.103448276,0.072727273,0.119402985,0.14084507,0.150684932,0.164556962,0.204301075,0.196078431,0.204081633,0.180851064,0.189473684,0.18,0.178217822,0.168539326,0.177083333,0.168421053,0.166666667,0.204301075,0.197674419,0.197674419,0.188888889,0.188888889
694,SLE,Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0.039215686,0.020833333,0.021276596,0.036363636,0.038461538,0.048387097,0.03030303,0.028571429,0.050847458,0.080645161,0.1,0.108108108,0.088235294,0.111111111,0.112244898,0.112149533,0.108333333,0.117647059,0.127819549,0.154929577,0.155555556,0.166666667,0.165605096,0.164556962,0.143939394,0.141791045,0.139072848,0.160493827,0.165680473,0.146666667,0.132867133,0.152777778,0.16,0.157232704,0.139072848,0.118518519,0.136986301,0.131944444,0.135802469,0.159574468,0.162011173,0.163265306,0.157360406,0.164251208,0.164383562,0.165853659,0.164251208,0.158415842,0.161764706,0.155
702,SGP,Singapore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,SVK,Slovakia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,SVN,Slovenia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,SLB,Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0.03125,0.03030303,0.03030303,0.03030303,0.03030303,0.03125,0.033333333,0.033333333,0.033333333,0.03030303,0.03030303,0.03030303,0.03030303,0.029411765,0.026315789,0.047619048,0.026315789,0.042553191,0.040816327,0.042553191,0.038461538,0.037735849,0.06557377,0.09375,0.089552239,0.15,0.101449275,0.135135135,0.085714286,0.108108108,0.089552239,0.101449275,0.107692308,0.128571429,0.126760563,0.16091954,0.168539326,0.175824176,0.180851064,0.173913043,0.180851064
706,SOM,Somalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,ZAF,South Africa,0,0.007497137,0.016178033,0.043541298,0.052225753,0.0526464,0.049842057,0.074026848,0.055797918,0.088366086,0.077434652,0.056182248,0.070457429,0.071073269,0.052777878,0.05569753,0.0673655,0.093984596,0.099002295,0.121226462,0.124098018,0.123132156,0.107522252,0.112501529,0.119137081,0.162710022,0.166009483,0.159324069,0.157310376,0.157511495,0.15071199,0.159490402,0.139008321,0.164285298,0.165161761,0.168775224,0.160462434,0.165769857,0.159766808,0.172424225,0.169403292,0.169279771,0.166282481,0.162978327,0.162479722,0.163993251,0.167957584,0.171081359,0.179581005,0.177010495,0.186546887,0.183049462,0.176820974,0.180767267,0.172957043,0.180705684,0.181506407,0.187176683,0.193008824,0.19001549,0.179032635,0.189911827
410,KOR,South Korea,0,0.009433962,0.009259259,0.03539823,0.043859649,0.088888889,0.082706767,0.075757576,0.086956522,0.080291971,0.085714286,0.084507042,0.073529412,0.078014184,0.095890411,0.077380952,0.072289157,0.071856287,0.069364162,0.087912088,0.085858586,0.092682927,0.088785047,0.080952381,0.089201878,0.084821429,0.09375,0.087136929,0.084337349,0.095588235,0.091575092,0.105263158,0.110344828,0.113402062,0.106666667,0.096989967,0.100323625,0.12,0.12979351,0.134453782,0.132768362,0.140495868,0.172932331,0.160714286,0.166666667,0.158653846,0.16553288,0.170353982,0.149584488,0.151351351,0.162234043,0.167938931,0.193396226,0.183908046,0.189010989,0.168704156,0.158808933,0.151933702,0.146892655,0.144475921,0.155988858,0.152112676
724,ESP,Spain,0,0,0,0.005168776,0,0.009286276,0.01325541,0.01325541,0.016477903,0.016477903,0.015542987,0.027882365,0.031097387,0.057729362,0.051086934,0.064586855,0.064343632,0.069735656,0.059186415,0.066935144,0.082778763,0.087080015,0.098370874,0.107002912,0.113875342,0.117043385,0.1387104,0.136477483,0.143228569,0.154236036,0.157600537,0.153077423,0.15404278,0.157023767,0.144669617,0.144880114,0.147673028,0.149668823,0.145451342,0.150657808,0.148992063,0.149523824,0.147997495,0.146364242,0.151225373,0.150667737,0.139850635,0.150342068,0.150499613,0.13929524,0.155389642,0.149369671,0.151693509,0.154844621,0.148547178,0.148313938,0.137751116,0.157626259,0.153569869,0.153351016,0.153736653,0.156613538
144,LKA,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516129,0,0.03125,0.03030303,0,0.057142857,0.054054054,0.052631579,0.051282051,0.033333333,0.043478261,0.093333333,0.08974359,0.11627907,0.134831461,0.141304348,0.119565217,0.126315789,0.126315789,0.125,0.117021277,0.117021277,0.111111111,0.105263158,0.111111111,0.092783505,0.103092784,0.101010101,0.096153846,0.077669903,0.075471698,0.075471698,0.114754098,0.144927536,0.132352941,0.128571429,0.130434783,0.147058824,0.134328358,0.1625,0.144736842,0.14084507,0.136986301,0.121621622,0.104477612,0.1
275,PSE,State of Palestine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,SDN,Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0.028571429,0.028571429,0.025641026,0.024390244,0.08,0.072727273,0.084745763,0.098360656,0.101449275,0.112903226,0.107692308,0.106060606,0.111111111,0.101449275,0.09375,0.095238095,0.106666667,0.096774194,0.154929577,0.128571429,0.134831461,0.145833333,0.147368421,0.153061224,0.169491525,0.147826087,0.113207547,0.133858268,0.15,0.1484375,0.13740458,0.165517241,0.166666667,0.2,0.197183099,0.206666667,0.19205298,0.193548387
